"ID","Rating","NrOfVotes","Title"
4293878,64,20,"Painkiller: Hell &amp; Damnation"
4306146,75,14,"Elsword Online"
4306704,65,13,"Pac-Man Fever"
4322292,83,9,"Karmaflow: The Rock Opera Videogame"
4328052,80,6,"The Dark Inside Me"
4328414,70,29,"1979 Revolution: Black Friday"
4332152,86,2818,"Overwatch"
4332798,81,3593,"Assassin's Creed: Syndicate"
4334594,78,361,"This War of Mine"
4338226,78,12,"Dynasty Warriors: Gundam 3"
4344102,70,378,"Assassin's Creed: Unity - Dead Kings"
4348232,76,214,"Half-Life 2: Lost Coast"
4354918,70,10,"#IDARB (It Draws a Red Box)"
4359236,77,41,"Persona 4 Arena"
4361310,80,55,"Spider-Man Unlimited"
4363566,81,71,"Shadowrun: Dragonfall"
4364346,83,20,"Hektor"
4367276,80,8,"Suikoden Tierkreis"
4368386,70,33,"Angry Birds Transformers"
4368634,53,21,"Revenge"
4374652,84,138,"Stronghold: Crusader"
4374692,73,49,"Stronghold Crusader Extreme"
4375662,90,7542,"Life Is Strange"
4375664,81,129,"King's Quest"
4380300,62,39,"Assassin's Creed II: Discovery"
4380312,82,13,"R.U.S.E."
4380316,75,11,"Armies of Exigo"
4382708,86,155,"Syberia III"
4390186,31,22,"Raven's Cry"
4393512,45,6,"Frankenstein: Master of Death"
4397378,65,486,"Five Nights at Freddy's 3"
4408250,83,15,"Sins of a Solar Empire: Rebellion"
4411178,88,89,"Contradiction: The Interactive Murder Mystery Movie"
4417880,84,11,"WWE Immortals"
4417916,71,8,"Mario vs. Donkî kongu: minnna de minirando"
4423716,87,55,"Katawa Shoujo"
4426688,70,5,"Blackguards 2"
4429888,79,15,"Hearts of Iron III"
4429904,84,67,"Hearts of Iron IV"
4429968,70,21,"DreadOut: Act II"
4431204,62,9,"Kimi ga nozomu eien"
4433244,85,15,"Seduce Me"
4433400,66,18,"Ghost Recon: Phantoms"
4440490,55,84,"Candy Crush Saga"
4440946,61,77,"Styx: Master of Shadows"
4451596,75,101,"Rogue Legacy"
4453200,78,37,"Bejeweled 3"
4458694,68,107,"Call of Duty: Advanced Warfare - Exo Zombies"
4462068,77,41,"Shadowrun: Hong Kong"
4464756,80,22,"Skyforge"
4468734,72,19,"Persona Q: Shadow of the Labyrinth"
4473136,79,41,"MLB 15: The Show"
4473492,84,23,"Dejimon sutôrî: Saibâ surûsu"
4478178,63,23,"Adventure Time: Explore the Dungeon Because I Don't Know!"
4483882,72,28,"River City Ransom"
4483994,69,119,"Trials Fusion"
4485128,89,825,"What Remains of Edith Finch"
4488254,80,9,"Strafe"
4489948,75,96,"Guitar Hero Live"
4499094,82,538,"Oxenfree"
4499428,82,27,"Grey Goo"
4500244,85,29,"Myth II: Soulblighter"
4500592,69,24,"Loadout"
4506776,63,10,"Super Adventure Island"
4507046,81,56,"Akumajo Dracula: sogetsu no jujika"
4507076,75,40,"Akumajou Dracula: Gallery of Labyrinth"
4507428,68,496,"NBA 2K16"
4508316,56,7,"Brain Dead 13"
4510260,66,15,"Teenagent"
4511868,66,30,"Hand of Fate"
4516496,62,889,"The Divergent Series: Insurgent - Shatter Reality"
4519544,82,8,"Ninja Baseball Bat Man"
4520710,75,19,"Warhawk"
4528370,72,6,"Hawken"
4528890,82,738,"Lego Jurassic World"
4529222,78,8,"Magicland Dizzy"
4533216,69,11,"Zombie Vikings"
4538556,80,21,"Freddi Fish 2: The Case of the Haunted Schoolhouse"
4540758,79,1183,"Wolfenstein: The Old Blood"
4546206,74,7,"Powerstar Golf"
4550680,80,11,"Putt-Putt Joins the Parade"
4550698,89,575,"Ori and the Blind Forest"
4552382,78,10,"Toejam &amp; Earl: Back in the Groove"
4552488,75,17,"White Night"
4552578,84,29,"The Adventures of Rocky and Bullwinkle and Friends"
4570866,84,22,"Might and Magic VI: The Mandate of Heaven"
4572696,63,9,"Monster Truck Madness"
4573192,66,11,"Blackguards"
4573722,70,7,"Monster Truck Madness 2"
4576534,73,47,"Badland"
4578242,81,11,"Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch"
4578458,82,6,"Blackhole"
4579708,16,7,"Jenga World Tour"
4584520,78,6,"Los justicieros"
4594878,77,63,"Trials Evolution"
4601382,81,15,"Project X Zone 2"
4604360,76,8,"Pajama Sam's Lost and Found"
4612112,72,12,"The Incredible Adventures of Van Helsing III"
4612970,78,64,"Postal 2: Paradise Lost"
4614906,81,1206,"Deus Ex: Mankind Divided"
4620016,82,6,"S2: Silent Storm"
4624214,70,256,"Never Alone"
4637108,45,15,"Oath of Genesis"
4642732,68,401,"Five Nights at Freddy's 4: The Final Chapter"
4649036,62,9,"Clockwork Tales: Of Glass and Ink"
4650390,82,16,"Rhythm Heaven Fever"
4656392,79,555,"Lego Dimensions"
4658320,74,14,"Dex"
4660328,48,5,"Dragon Ball Z: Taiketsu"
4666466,75,23,"Nuclear Throne"
4667266,52,101,"Hatred"
4671302,75,17,"Kyaputen Tsubasa"
4671444,70,285,"Disney Infinity 3.0"
4671780,76,105,"Batman: Arkham City Lockdown"
4674622,89,1364,"Hellblade: Senua's Sacrifice"
4674974,65,134,"Yooka-Laylee"
4679006,70,235,"Slender: The Arrival"
4679014,68,26,"Sutâ ôshan 5: Integrity and Faithlessness"
4679590,36,44,"Mortal Kombat Advance"
4686006,67,48,"Mario &amp; Sonic op de Olympische Spelen: Rio 2016"
4686074,37,15,"Spawn: The Eternal"
4687124,63,7,"Todd McFarlane's Spawn: The Video Game"
4687362,85,17,"Kyaputen Tsubasa Vol. II: Sûpâ Sutoraikâ"
4689848,77,75,"Doragon kuesuto hîrôzu: Yamiryuu to sekaiju no shiro"
4692730,79,18,"Nancy Drew: Sea of Darkness"
4701194,86,8,"Rack N Ruin"
4702200,62,6,"Street Racer"
4708252,24,36,"Rise of the Robots"
4717514,66,22,"The Flame in the Flood"
4717612,64,15,"Conker's Big Reunion"
4718198,62,210,"Assassin's Creed: Chronicles"
4723822,67,16,"Darkstalkers Resurrection"
4725350,72,17,"Superbrothers: Sword &amp; Sworcery EP"
4726284,71,14,"Fragments of Him"
4727048,69,9,"Don't Shit Your Pants"
4727692,80,704,"Friday the 13th: The Game"
4728618,76,38,"The Silent Age"
4733294,79,990,"Outlast 2"
4734094,67,70,"Skylanders: SuperChargers"
4736152,67,6,"WRC: FIA World Rally Championship Arcade"
4738474,78,15,"Star Wars: Uprising"
4738990,69,17,"Section 8: Prejudice"
4739454,78,5,"Planes"
4739492,48,13,"Terminator Genisys: Revolution"
4741306,88,8468,"Fallout 4"
4742568,78,5,"Spirits of Xanadu"
4747144,70,6,"The Powerpuff Girls: Bad Mojo Jojo"
4747322,62,9,"The Powerpuff Girls: Paint the Townsville Green"
4755920,75,14,"Putt-Putt Goes to the Moon"
4755988,80,8,"Putt-Putt Joins the Circus"
4760800,82,217,"Rock Band 2"
4761536,81,9,"Star Trek: The Next Generation: Klingon Honor Guard"
4770726,70,78,"Kholat"
4771836,63,23,"Invisible, Inc."
4772452,81,48,"Axiom Verge"
4773366,71,170,"Transformers: Devastation"
4775024,77,77,"Tearaway Unfolded"
4776398,82,651,"Lego Marvel's Avengers"
4776740,86,389,"Gears of War: Ultimate Edition"
4777282,73,14,"Jurassic World: The Game"
4779020,81,1169,"Rainbow Six: Siege"
4779910,64,105,"ReCore"
4779924,87,751,"Cuphead"
4779928,47,19,"Beyond Eyes"
4780496,57,181,"Sea of Thieves"
4781786,81,415,"Unravel"
4782144,85,874,"South Park: The Fractured But Whole"
4785382,67,520,"For Honor"
4785654,83,2050,"Firewatch"
4789726,56,15,"Alien Breed: Impact"
4789728,61,15,"Alien Breed 2: Assault"
4789736,60,11,"Alien Breed 3: Descent"
4789764,81,15,"Micro Machines 2: Turbo Tournament"
4789810,77,38,"Ghouls 'N Ghosts"
4790574,74,17,"Legend of Grimrock 2"
4791712,74,62,"Pacific Rim: Jaeger Pilot Oculus Rift Experience"
4791966,64,133,"Sonic Boom: Shattered Crystal"
4794018,72,135,"Sonic Boom: Fire &amp; Ice"
4794060,87,15,"Speedy Sanic"
4795016,92,1730,"Dark Souls III"
4795070,75,71,"Tacoma"
4795232,80,938,"Gears of War 4"
4795504,66,86,"Star Fox Zero"
4797462,73,83,"Super Bomberman"
4798838,75,52,"Project Cars 2"
4801400,81,28,"Sons of Anarchy: The Prospect, Episode 1"
4807806,72,135,"Madden NFL 16"
4818174,80,36,"Dirty Bomb"
4819622,77,31,"BlazBlue: Chrono Phantasma"
4823034,68,12,"Knytt Underground"
4828302,25,51,"Tony Hawk's Pro Skater 5"
4828626,80,5,"Deep Fear"
4829820,69,9,"Justice League: Injustice for All"
4833394,74,76,"Pokkén Tournament"
4835128,76,9,"Spider-Man Cartoon Maker"
4836782,81,18,"Megaman ZX Advent"
4837088,87,10,"X-Men Cartoon Maker"
4842246,88,92,"The Blackwell Legacy"
4844106,70,4177,"Call of Duty: Black Ops III"
4844692,79,486,"The Vanishing of Ethan Carter"
4844934,89,90,"Blackwell Unbound"
4846706,48,5,"Ice Age Avalanche"
4849836,81,15,"Lara Croft: Relic Run"
4858000,78,19,"The Inner World"
4862514,80,33,"Don Bradman Cricket 14"
4864864,80,22,"One Finger Death Punch"
4872828,78,15,"Rockman: The Power Battle"
4873040,74,16,"Rockman 2: The Power Fighters"
4873072,44,11,"Mega Man X Collection"
4873124,48,12,"The Guy Game"
4876864,64,3472,"Mass Effect: Andromeda"
4877728,93,476,"Kingdom Hearts HD 1.5 Remix"
4882706,76,15,"Falling Skies the Game"
4887384,72,161,"Smite"
4888156,82,9,"Brothers in Arms 3: Sons of War"
4899320,67,14,"Dead Synchronicity"
4899384,71,36,"Victor Vran"
4899402,60,30,"Race the Sun"
4899422,43,10,"Aaru's Awakening"
4901158,54,17,"Tower of Guns"
4901166,61,13,"Dungeons &amp; Dragons: Chronicles of Mystara"
4901168,61,11,"Luftrausers"
4901176,58,12,"Titan Attacks!"
4902536,65,10,"Tembo the Badass Elephant"
4911622,66,17,"Ice Age Village"
4915522,84,448,"XCom 2"
4916164,85,579,"Destiny: The Taken King"
4916226,87,43,"Street Fighter Anniversary Collection"
4916238,60,288,"Family Guy: The Quest for Stuff"
4916276,81,14,"Hyper Street Fighter II: The Anniversary Edition"
4916354,87,43,"Sutoritofaita zero faitazu jenereshon"
4916798,55,20,"CastleStorm"
4917422,79,50,"Shingeki no kyojin"
4917440,58,12,"Doubutsu no mori: Happî hômu dezainâ"
4919320,60,10,"Massive Chalice"
4921144,63,24,"Minions Paradise"
4922978,73,6,"Saint Seiya: Meiou Hades Juunikyuu Hen"
4922982,64,7,"Saint Seiya: Sanctuary Juu Ni Kyuu Hen"
4922994,80,8,"Xena: Warrior Princess"
4926058,85,24,"GivingTales"
4935950,75,28,"Hungry Shark Evolution"
4936406,71,2003,"Mafia III"
4955096,56,8,"The Lost World: Jurassic Park"
4955110,66,10,"Jurassic Park"
4955118,84,10,"Jurassic Park III"
4955140,75,13,"Jurassic Park Arcade"
4956166,60,7,"NBA Live 15"
4957384,57,40,"Dragon Ball Z: Ultimate Tenkaichi"
4957486,71,16,"Volume"
4959444,86,7,"Project Eden"
4961498,83,415,"Back to the Future: The Game - 30th Anniversary Edition"
4962358,63,6,"Transformers: Revenge of the Fallen - Autobots"
4963348,76,18,"Transformers: Decepticons"
4965546,87,50,"Final Fantasy XIV: Heavensward"
4968070,72,53,"Teiruzu obu zesutiria"
4971420,69,68,"The Park"
4974898,72,52,"Lara Croft Go"
4975718,77,6,"Time Crisis 5"
4976368,82,9,"Power Rangers Dino Charge Rumble"
4987504,73,7,"Spy Fox in Cheese Chase"
4991916,73,11,"Dragon Quest I &amp; II"
4992024,53,17,"NBA Live 16"
4993688,58,39,"Teslagrad"
4994730,28,8,"Orc Slayer"
4995862,67,24,"Star Wars: Rebels - Recon Missions"
4997836,75,21,"Jurassic Park: Rampage Edition"
4998104,67,6,"Joe &amp; Mac 2: Lost in the Tropics"
4998276,54,13,"The Terminator"
5000042,65,22,"Press X to Not Die"
5000986,66,13,"Star Wars Commander"
5001408,73,9,"Jaws: Ultimate Predator"
5002232,69,11,"Killer Instinct"
5002806,80,1566,"Rocket League"
5003110,81,28,"Super Mario Bros./Duck Hunt"
5003932,72,162,"Killing Floor 2"
5004608,78,75,"Sonic Gems Collection"
5004754,72,6,"Cool Boarders 3"
5009274,86,659,"Halo: Combat Evolved Anniversary"
5020210,55,6,"Rival Turf!"
5024026,65,524,"Pokémon Go"
5024506,68,15,"The Adventures of Batman &amp; Robin"
5031374,75,10,"Hyperdimension Neptunia"
5031764,51,148,"Five Nights at Freddy's World"
5031802,71,132,"We Happy Few"
5032370,80,45,"The King of Fighters XIV"
5032372,78,16,"Gravity Daze 2"
5032376,93,495,"Bloodborne: The Old Hunters"
5034042,73,6,"Hyperdimension Neptunia Mk2"
5034320,90,331,"Kingdom Hearts HD 2.8 Final Chapter Prologue"
5034402,86,11,"Tactics Ogre: Let Us Cling Together"
5042356,64,27,"Dragon Ball Z: The Legacy of Goku"
5058218,79,9,"Shadowrun"
5058312,83,10,"Disney's Ariel the Little Mermaid"
5062598,73,940,"FIFA 16"
5063306,80,22,"Vainglory"
5065386,65,22,"Road to Hell"
5073364,75,28,"Dragon Ball Z: The Legacy of Goku II"
5079092,75,96,"Brother Bear"
5087258,86,56,"Faia Emuburemu: Seima no Koseki"
5095196,67,196,"PES 2015: Pro Evolution Soccer"
5095308,77,169,"The Elder Scrolls IV: Knights of the Nine"
5095480,85,231,"The Elder Scrolls IV: Shivering Isles"
5096214,56,14,"Soulcalibur: Broken Destiny"
5101280,82,20,"Faxanadu"
5103670,81,86,"The Walking Dead: No Man's Land"
5104012,57,627,"Goat Simulator"
5105250,77,17,"Terminator 2: Judgement Day"
5105838,79,113,"DOOM 3: BFG Edition"
5108242,70,578,"Need for Speed"
5114332,74,1702,"Far Cry Primal"
5120392,58,11,"Run Sackboy! Run!"
5120554,68,82,"Battleborn"
5121834,84,1014,"Ratchet &amp; Clank"
5123934,80,11,"Dropsy"
5123972,88,128,"Fran Bow"
5124382,83,299,"The Beginner's Guide"
5127470,73,1323,"Just Cause 3"
5131140,86,278,"Star Wars: The Old Republic - Knights of the Fallen Empire"
5138100,80,6,"Hiveswap"
5141680,57,6,"2Xtreme"
5156582,65,145,"ARK: Survival Evolved"
5158314,93,5820,"Detroit: Become Human"
5158678,86,10,"Seduce Me 2: The Demon War"
5164682,83,13,"Yu-Gi-Oh!: The Dawn of Destiny"
5166462,68,8,"Yu-Gi-Oh!: Forusubaundo kingudamu - kyoko ni tozasa reta okoku"
5166600,76,40,"Yu-Gi-Oh! Shin Deyueru Monsutazu: Fuinsareshi Kioku"
5172396,76,14,"Stasis"
5173512,80,30,"Yu-Gi-Oh! Shin Duel Monsters II"
5173666,82,15,"Yu-Gi-Oh: Deyueru monsutazu GX: Tagu fosue boryushon"
5174678,83,10,"Anima: Gate of Memories"
5176226,61,7,"Jurassic Park: Dinosaur Battles"
5176804,58,9,"Yu-Gi-Oh!: Dyueru Monsutazu III Toraihorigoddo Adobanto"
5177694,73,83,"James Bond: World of Espionage"
5178146,65,29,"The Peanuts Movie: Snoopy's Grand Adventure"
5181240,86,48,"Kerbal Space Program"
5192400,67,27,"Not a Hero"
5202248,84,7,"Gravity Falls: Legend of the Gnome Gemulets"
5202550,75,37,"Party Hard"
5202850,88,628,"StarCraft II: Legacy of the Void"
5204442,83,66,"Guild Wars 2: Heart of Thorns"
5204778,64,25,"I Am Bread"
5214152,79,36,"Naruto Shippûden: Ultimate Ninja 4"
5217706,84,23,"Naruto Shippûden: Ultimate Ninja 5"
5223002,87,9,"Stella Glow"
5223930,78,64,"Naruto: Ultimate Ninja Storm"
5233458,80,7,"Recoil"
5235048,82,26,"Naruto Shippûden: Ultimate Ninja Impact"
5235126,75,54,"Naruto Shippûden: Ultimate Ninja Storm Generations"
5238626,91,1045,"NieR: Automata"
5238848,89,1276,"Undertale"
5239334,78,31,"Day of Defeat"
5244662,78,11,"Naruto Shippûden: Kizuna Drive"
5244738,77,10,"Naruto: Clash of Ninja Revolution"
5244768,73,10,"Naruto: Clash of Ninja"
5251104,56,5,"Naruto: Clash of Ninja Revolution 2"
5251268,72,6,"Naruto Shippûden: Clash of Ninja Revolution 3"
5252122,76,9,"Naruto: Uzumaki Chronicles 2"
5252222,83,17,"Naruto: The Broken Bond"
5252618,75,6,"Naruto Shippûden: Dragon Blade Chronicles"
5254270,72,46,"SSX: Deadly Descents"
5255038,63,35,"Adventure Time: Finn &amp; Jake Investigations"
5255832,81,11,"Naruto Shippûden: Legends: Akatsuki Rising"
5268350,67,78,"Grow Home"
5268394,70,9,"Hard West"
5282542,77,17,"Anna's Quest"
5289322,75,55,"Mario &amp; Luigi: Paper Jam"
5289422,56,37,"Mario Tennis: Ultra Smash"
5289756,73,7,"Warhammer 40,000 Regicide"
5291066,84,248,"Poketto Monsutâ San"
5297040,72,294,"WWE 2k16"
5298882,75,17,"Donkey Kong Country"
5299148,54,8,"Cabela's Dangerous Hunts 2011"
5299384,86,16,"Flying Tigers: Shadows Over China"
5303584,74,130,"The Bunker"
5304094,72,25,"Defense Grid 2"
5305416,74,7,"Doragon Boru Z: Super Saiya Densetsu"
5305440,77,28,"Dragon Ball Z: Buu's Fury"
5306230,85,14,"Dragon Ball GT: Transformation"
5313896,61,14,"The Princess and the Frog"
5314570,85,190,"Dragon Age: Inquisition - Trespasser"
5323868,70,40,"Paragon"
5327032,83,7,"Blackwake"
5329724,68,15,"Fat Princess Adventures"
5331202,77,9,"The Barn: The Video Game"
5333506,86,420,"The Elder Scrolls V: Skyrim - Dawnguard"
5333686,76,309,"The Elder Scrolls V: Skyrim - Hearthfire"
5337232,66,14,"Teenage Mutant Ninja Turtles: Portal Power"
5337646,66,7,"ArcheAge"
5340262,57,6,"Ultimate Ghosts 'n Goblins"
5342992,78,293,"The Witness"
5344662,54,8,"Adventure Time: The Secret of the Nameless Kingdom"
5345476,72,25,"Kenka banchou: Otome"
5345610,70,7,"The Legend of Heroes: Trails in the Sky the 3rd"
5347964,81,197,"Ryuu ga gotoku: Kiwami"
5348178,78,23,"Monsutâ hantâ kurosu"
5349296,61,14,"Ghostbusters"
5357594,78,8,"Star Ocean: Second Evolution"
5357924,82,85,"Fire Emblem: Rekka No Ken"
5358306,86,321,"XCOM: Enemy Within"
5361614,58,9,"How to Survive 2"
5363874,63,9,"Bomberman 64: The Second Attack!"
5364848,72,12,"Star Wars: Lethal Alliance"
5364946,68,38,"Dr. Langeskov, the Tiger and the Terribly Cursed Emerald: A Whirlwind Heist"
5365416,66,16,"Rocketbirds: Hardboiled Chicken"
5369430,77,25,"Yu-Gi-Oh! Legacy of the Duelist"
5370130,92,689,"Super Smash Bros. Ultimate"
5371784,79,18,"Star Trek Timelines"
5397422,75,25,"Homeworld: Deserts of Kharak"
5424110,88,373,"The Legend of Zelda: Twilight Princess HD"
5424308,61,7,"The Thing"
5427428,88,37,"RWBY: Grimm Eclipse"
5430544,82,753,"Lego Star Wars: The Force Awakens"
5430868,63,324,"Fallout Shelter"
5435312,73,391,"Heroes of the Storm"
5438010,77,167,"Her Story"
5438094,25,72,"Resident Evil: Umbrella Corps"
5439146,74,158,"Marvel Avengers Academy"
5443410,83,26,"Lufia II: Rise of the Sinistrals"
5447412,59,8,"Alex Kidd in Shinobi World"
5449320,77,12,"Skyrim: Falskaar"
5449328,66,23,"Kung Fu Panda: Legendary Warriors"
5449652,85,8,"Mighty Morphin Power Rangers"
5449908,74,7,"Brilliant Shadows - Part One of the Book of Gray Magic"
5450628,84,190,"Naruto Shippuden: Ultimate Ninja Storm 4"
5450952,55,27,"Bio F.R.E.A.K.S."
5451090,63,14,"Carmageddon 64"
5451506,83,6,"Until I Have You"
5451664,61,36,"Akumajo Dracula Mokushiroku"
5451756,56,7,"Dark Rift"
5451936,69,12,"Extreme-G"
5452000,59,14,"DecapAttack"
5452060,70,7,"F-1 World Grand Prix"
5452180,66,7,"Fighters Destiny"
5452232,65,19,"Glover"
5452266,68,9,"Goemon's Great Adventure"
5452650,84,5,"Deep Sleep"
5456114,79,11,"Dracula: Collection"
5457302,57,11,"H1Z1 - Zombie Survival MMO"
5458018,82,11,"Cyber City Oedo 808"
5459538,66,12,"Magical Tetris Challenge"
5459650,66,15,"Micro Machines V3"
5463140,74,7,"Daryl F. Gates' Police Quest: SWAT"
5464890,78,9,"The Red Solstice"
5465142,61,22,"The Lawnmower Man"
5465556,70,14,"The New Tetris"
5465622,84,8,"Ogre Battle 64: Person of Lordly Caliber"
5466042,80,11,"Shadowgate 64: Trials of the Four Towers"
5466092,79,26,"Snowboard Kids"
5466102,80,16,"Snowboard Kids 2"
5466276,78,11,"Space Station Silicon Valley"
5466360,77,12,"StarCraft 64"
5466570,55,6,"Top Gear Overdrive"
5466594,69,27,"Downwell"
5468112,64,72,"Conan Exiles"
5468722,72,6,"Virtual Pool 64"
5468788,55,35,"War Gods"
5468884,72,5,"Wipeout 64"
5471432,67,7,"Blake Stone: Aliens of Gold"
5473860,77,430,"Tekken 7"
5473890,49,7,"Mobile Strike"
5474136,81,18,"Cricket 07"
5476584,80,7,"A Stranger Comes Calling"
5477190,61,11,"Kinect Sports Rivals"
5477496,90,123,"Der Eisendrache"
5481004,81,16,"Futurama: Game of Drones"
5483038,76,19,"Master of Orion: Conquer the Stars"
5485430,75,17,"Viy: The Story Retold"
5489744,50,9,"4x4 EVO 2"
5489750,79,202,"Fire Emblem: Fates"
5489760,69,10,"The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies"
5489786,81,10,"The Adventures of Jimmy Neutron Boy Genius: Jet Fusion"
5490596,70,11,"Army Men: Sarge's War"
5490640,76,18,"Asterix &amp; Obelix XXL"
5490982,76,28,"Guns, Gore &amp; Cannoli"
5491470,72,53,"Zeruda no densetsu: Toraifôsu sanjuushi"
5493660,74,974,"The Walking Dead: Michonne"
5496248,63,7,"Auto Modellista"
5500342,88,82,"Call of Cthulhu: Shadow of the Comet"
5501062,76,7,"Kairo"
5506210,89,81,"Shardlight"
5507098,75,370,"Superhot"
5510908,64,8,"Edge of Nowhere"
5511046,77,52,"Antichamber"
5511332,77,6,"NaissanceE"
5511500,80,26,"Scooby Doo! First Frights"
5513146,79,238,"Assassin's Creed: Syndicate - Jack the Ripper"
5513716,79,24,"Mega Man ZX"
5513720,78,14,"We Are Angels"
5514854,76,101,"FlatOut"
5515218,57,6,"Who Is Oscar Lake?"
5518336,81,30,"Top Gear"
5519620,81,8,"Animated StoryBook: Winnie the Pooh and the Honey Tree"
5521090,83,65,"Hoshi no Kâbi: Robobo puranetto"
5521106,82,245,"Poketto Monsutâ Mûn"
5521196,72,21,"Guilty Gear Xrd: Revelator"
5523344,51,30,"Metroid Prime: Federation Force"
5523368,71,53,"Paper Mario: Color Splash"
5528414,82,89,"Darkest Dungeon"
5532100,80,39,"Gyakuten saiban 6"
5535518,67,14,"Disney Tangled: The Video Game"
5537918,82,188,"NBA Jam"
5538754,83,40,"Deponia Doomsday"
5539628,59,7,"Mebiusu Fainaru fantajî"
5540556,74,8,"Sophie's World"
5541120,69,13,"Dead or Alive Xtreme 3"
5543482,78,12,"Kami nomizo shiru sekai: Soul Memories"
5543568,80,59,"Doragon kuesuto birudâzu: Arefugasuto o fukkatsuseyo"
5544048,67,19,"The Evil Within: The Assignment"
5544052,72,19,"The Evil Within: The Consequence"
5544054,62,16,"The Evil Within: The Executioner"
5544736,14,16,"Fainaru fantajî: Ôru za bureibesuto"
5544770,80,21,"Ys VIII: Lacrimosa of Dana"
5546598,69,11,"Hydro Thunder Hurricane"
5546610,59,62,"Teenage Mutant Ninja Turtles: Mutants in Manhattan"
5547858,85,37,"Fire Emblem: Radiant Dawn"
5547860,82,84,"Rock Band 3"
5547960,96,2836,"Wiedzmin 3: Dziki Gon - Serca z kamienia"
5555604,70,7,"Dejimon wârudo: Next 0rder"
5555606,82,64,"Zero Escape: Koku no jirenma"
5558512,49,12,"Teenage Mutant Ninja Turtles: Danger of the Ooze"
5560092,60,9,"Fainaru fantajî Ekusupurôrâzu"
5565058,70,14,"Sutâ fokkusu gâdo"
5565506,40,9,"Âmu burû Ganvoruto: Sou"
5565570,75,16,"Hatsune Miku: Project Diva X"
5565974,73,23,"Doragon bôru Z: Dokkan batoru"
5569174,74,5,"World of Tanks Generals"
5569308,77,15,"Naruto: Narutimetto hîrô 2"
5571578,84,24,"Naruto: Narutimetto hîrô 3"
